Date,Start Time,Player Name,Stat Type,Line Score,Odds Type,Headshot URL,Data ID,Over %,Under %,No-Vig Over %,No-Vig Under %,True Point,Average Line,Average Over %,Average Under %,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Projection,Projection vs Line,Edge %,Correlates,Team,Game Short Title,Fav,O/U,Callout Bet Tag,Position
N/A,9/19/2026,Aidan Chiles,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Aidan_Chiles_NCAAFB_player_PggVpcAdjPMu53lkKEpjwf6z-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Aidan_Chiles_NCAAFB_player_PggVpcAdjPMu53lkKEpjwf6z-450.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Alex Honig,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ld14JimrgDPhKgPLne06ZQUI/86.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ld14JimrgDPhKgPLne06ZQUI/86.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Charlie Williams,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/87.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/87.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Damian Henderson II,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/26.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/26.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,DeAndre Moore Jr.,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/3.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/3.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Drew Wagner,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Drew_Wagner_NCAAFB_player_kPBsyYiQ9mLf74qBqCaVjbV2-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Drew_Wagner_NCAAFB_player_kPBsyYiQ9mLf74qBqCaVjbV2-450.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Ernest Campbell,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/4.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/4.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Fisher Clements,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/89.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/89.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Griffin Wilde,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ld14JimrgDPhKgPLne06ZQUI/17.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ld14JimrgDPhKgPLne06ZQUI/17.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Hayden Eligon II,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ld14JimrgDPhKgPLne06ZQUI/8.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ld14JimrgDPhKgPLne06ZQUI/8.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Joseph Himon II,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ld14JimrgDPhKgPLne06ZQUI/6.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ld14JimrgDPhKgPLne06ZQUI/6.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Joseph Williams,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/8.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/8.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Julian Lewis,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/10.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/10.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Kam Perry,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/7.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/7.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Luke Dehnicke,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ld14JimrgDPhKgPLne06ZQUI/84.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ld14JimrgDPhKgPLne06ZQUI/84.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Micah Welch,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/29.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/29.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Quentin Gibson,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/6.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/6.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Ricky Ahumaraeze,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ld14JimrgDPhKgPLne06ZQUI/10.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ld14JimrgDPhKgPLne06ZQUI/10.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Zach Atkins,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/85.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/85.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Danny Scudero,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/18.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/18.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,JaQuail Smith,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/23.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/23.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Richard Young,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/9.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/9.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,DeKalon Taylor,Anytime TDs,0.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/20.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/20.webp,57.81,57.81,50,50,0.5,,,,,,,,,,,39.35,,,,,,,
N/A,9/19/2026,Micah Welch,Receptions,0.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/29.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_ieYVqNZUkD1kduOyfZkpvOYV/29.webp,57.81,57.81,50,50,0.91,1.25,42.51,66.92,38.9,61.1,-11.1,38.9,Over,1.13,0.63,59.75,Yes,,,,,,
N/A,9/19/2026,CJ Carr,Pass Yards,324.5,demon,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,57.81,57.81,50,50,251.25,251.5,53.5,53.77,49.88,50.13,-0.12,49.88,Over,251.50,-73,17.99,No,,,,,,
N/A,9/19/2026,CJ Carr,Pass Yards,299.5,demon,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,57.81,57.81,50,50,251.25,251.5,53.5,53.77,49.88,50.13,-0.12,49.88,Over,251.50,-48,27.32,No,,,,,,
N/A,9/19/2026,CJ Carr,Pass Yards,274.5,demon,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,57.81,57.81,50,50,251.25,251.5,53.5,53.77,49.88,50.13,-0.12,49.88,Over,251.50,-23,38.57,No,,,,,,
N/A,9/19/2026,CJ Carr,Pass Yards,253.5,standard,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,57.81,57.81,50,50,251.25,251.5,53.5,53.77,49.88,50.13,-0.12,50.13,Under,251.50,-2,51.12,Yes,,,,,,
N/A,9/19/2026,Alessio Milivojevic,Pass Yards,224.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Alessio_Milivojevic_NCAAFB_player_vhcS0DoT5HZQNMQFF0C1fi4l-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Alessio_Milivojevic_NCAAFB_player_vhcS0DoT5HZQNMQFF0C1fi4l-450.webp,57.81,57.81,50,50,171.36,170.5,54.14,53.41,50.34,49.66,0.34,50.34,Over,170.78,-53.72,25.33,No,,,,,,
N/A,9/19/2026,CJ Carr,Pass Yards,224.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,57.81,57.81,50,50,251.25,251.5,53.5,53.77,49.88,50.13,-0.12,49.88,Over,251.50,27,63.1,Yes,,,,,,
N/A,9/19/2026,CJ Carr,Pass Yards,209.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,57.81,57.81,50,50,251.25,251.5,53.5,53.77,49.88,50.13,-0.12,49.88,Over,251.50,42,69.91,Yes,,,,,,
N/A,9/19/2026,Alessio Milivojevic,Pass Yards,199.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Alessio_Milivojevic_NCAAFB_player_vhcS0DoT5HZQNMQFF0C1fi4l-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Alessio_Milivojevic_NCAAFB_player_vhcS0DoT5HZQNMQFF0C1fi4l-450.webp,57.81,57.81,50,50,171.36,170.5,54.14,53.41,50.34,49.66,0.34,50.34,Over,170.78,-28.72,36.25,No,,,,,,
N/A,9/19/2026,CJ Carr,Pass Yards,199.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,57.81,57.81,50,50,251.25,251.5,53.5,53.77,49.88,50.13,-0.12,49.88,Over,251.50,52,74.11,Yes,,,,,,
N/A,9/19/2026,Alessio Milivojevic,Pass Yards,170.5,standard,https://static.prizepicks.com/images/players/NCAAFB/Alessio_Milivojevic_NCAAFB_player_vhcS0DoT5HZQNMQFF0C1fi4l-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Alessio_Milivojevic_NCAAFB_player_vhcS0DoT5HZQNMQFF0C1fi4l-450.webp,57.81,57.81,50,50,171.36,170.5,54.14,53.41,50.34,49.66,0.34,50.34,Over,170.78,0.28,50.43,Yes,,,,,,
N/A,9/19/2026,Aneyas Williams,Rush Yards,149.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,57.81,57.81,50,50,88.72,88.64,53.72,53.53,50.09,49.91,0.09,50.09,Over,92.26,-57.24,11.21,No,,,,,,
N/A,9/19/2026,Alessio Milivojevic,Pass Yards,124.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Alessio_Milivojevic_NCAAFB_player_vhcS0DoT5HZQNMQFF0C1fi4l-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Alessio_Milivojevic_NCAAFB_player_vhcS0DoT5HZQNMQFF0C1fi4l-450.webp,57.81,57.81,50,50,171.36,170.5,54.14,53.41,50.34,49.66,0.34,50.34,Over,170.78,46.28,72.1,Yes,,,,,,
N/A,9/19/2026,Aneyas Williams,Rush Yards,124.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,57.81,57.81,50,50,88.72,88.64,53.72,53.53,50.09,49.91,0.09,50.09,Over,92.26,-32.24,23.71,No,,,,,,
N/A,9/19/2026,Aneyas Williams,Rush Yards,109.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,57.81,57.81,50,50,88.72,88.64,53.72,53.53,50.09,49.91,0.09,50.09,Over,92.26,-17.24,33.89,No,,,,,,
N/A,9/19/2026,Jordan Faison,Receiving Yards,109.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Jordan_Faison_NCAAFB_player_eMnPzM93OE0uRt2rvucjwk9w-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jordan_Faison_NCAAFB_player_eMnPzM93OE0uRt2rvucjwk9w-450.webp,57.81,57.81,50,50,66.91,67.21,53.22,54.05,49.61,50.39,-0.39,49.61,Over,71.96,-37.54,14.35,No,,,,,,
N/A,9/19/2026,Aneyas Williams,Rush+Rec Yds,109.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,57.81,57.81,50,50,109.5,109.5,54.53,54.53,50,50,0,50,Under,108.72,-0.78,50,Yes,,,,,,
N/A,9/19/2026,Jordan Faison,Receiving Yards,99.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Jordan_Faison_NCAAFB_player_eMnPzM93OE0uRt2rvucjwk9w-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jordan_Faison_NCAAFB_player_eMnPzM93OE0uRt2rvucjwk9w-450.webp,57.81,57.81,50,50,66.91,67.21,53.22,54.05,49.61,50.39,-0.39,49.61,Over,71.96,-27.54,20.76,No,,,,,,
N/A,9/19/2026,Jordan Faison,Receiving Yards,89.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Jordan_Faison_NCAAFB_player_eMnPzM93OE0uRt2rvucjwk9w-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jordan_Faison_NCAAFB_player_eMnPzM93OE0uRt2rvucjwk9w-450.webp,57.81,57.81,50,50,66.91,67.21,53.22,54.05,49.61,50.39,-0.39,49.61,Over,71.96,-17.54,28.61,No,,,,,,
N/A,9/19/2026,Aneyas Williams,Rush Yards,88.5,standard,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,57.81,57.81,50,50,88.72,88.64,53.72,53.53,50.09,49.91,0.09,50.09,Over,92.26,3.76,50.18,Yes,,,,,,
N/A,9/19/2026,Aneyas Williams,Rush Yards,79.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,57.81,57.81,50,50,88.72,88.64,53.72,53.53,50.09,49.91,0.09,50.09,Over,92.26,12.76,57.32,Yes,,,,,,
N/A,9/19/2026,Cam Edwards,Rush Yards,79.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Cam_Edwards_NCAAFB_player_TttILtxIbYw2PVynSDOLE5Ae-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Cam_Edwards_NCAAFB_player_TttILtxIbYw2PVynSDOLE5Ae-450.webp,57.81,57.81,50,50,46.84,47.9,54.04,53.34,50.32,49.68,0.32,50.32,Over,47.90,-31.6,25.68,No,,,,,,
N/A,9/19/2026,Aneyas Williams,Rush Yards,69.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,57.81,57.81,50,50,88.72,88.64,53.72,53.53,50.09,49.91,0.09,50.09,Over,92.26,22.76,64.97,Yes,,,,,,
N/A,9/19/2026,Cam Edwards,Rush Yards,69.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Cam_Edwards_NCAAFB_player_TttILtxIbYw2PVynSDOLE5Ae-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Cam_Edwards_NCAAFB_player_TttILtxIbYw2PVynSDOLE5Ae-450.webp,57.81,57.81,50,50,46.84,47.9,54.04,53.34,50.32,49.68,0.32,50.32,Over,47.90,-21.6,32.52,No,,,,,,
N/A,9/19/2026,Jordan Faison,Receiving Yards,67.5,standard,https://static.prizepicks.com/images/players/NCAAFB/Jordan_Faison_NCAAFB_player_eMnPzM93OE0uRt2rvucjwk9w-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jordan_Faison_NCAAFB_player_eMnPzM93OE0uRt2rvucjwk9w-450.webp,57.81,57.81,50,50,66.91,67.21,53.22,54.05,49.61,50.39,-0.39,50.39,Under,71.96,4.46,50.59,No,,,,,,
N/A,9/19/2026,Aneyas Williams,Rush Yards,59.5,goblin,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/22.webp,57.81,57.81,50,50,88.72,88.64,53.72,53.53,50.09,49.91,0.09,50.09,Over,92.26,32.76,72.05,Yes,,,,,,
N/A,9/19/2026,Jordan Faison,Receiving Yards,59.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Jordan_Faison_NCAAFB_player_eMnPzM93OE0uRt2rvucjwk9w-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jordan_Faison_NCAAFB_player_eMnPzM93OE0uRt2rvucjwk9w-450.webp,57.81,57.81,50,50,66.91,67.21,53.22,54.05,49.61,50.39,-0.39,49.61,Over,71.96,12.46,57.35,Yes,,,,,,
N/A,9/19/2026,Micah Gilbert,Receiving Yards,59.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/14.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/14.webp,57.81,57.81,50,50,28.22,28.21,53.63,53.63,50,50,0,50,Over,31.39,-28.11,21.71,No,,,,,,
N/A,9/19/2026,Jaden Greathouse,Receiving Yards,59.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/1.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/1.webp,57.81,57.81,50,50,31.13,31.5,53.18,54.25,49.5,50.5,-0.5,49.5,Over,38.53,-20.97,23.91,No,,,,,,
N/A,9/19/2026,Cam Edwards,Rush Yards,59.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Cam_Edwards_NCAAFB_player_TttILtxIbYw2PVynSDOLE5Ae-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Cam_Edwards_NCAAFB_player_TttILtxIbYw2PVynSDOLE5Ae-450.webp,57.81,57.81,50,50,46.84,47.9,54.04,53.34,50.32,49.68,0.32,50.32,Over,47.90,-11.6,40.01,No,,,,,,
N/A,9/19/2026,Chrishon McCray,Receiving Yards,59.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Chrishon_McCray_NCAAFB_player_4iYPchZ1XNdwzJXJUC1YGWcT-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Chrishon_McCray_NCAAFB_player_4iYPchZ1XNdwzJXJUC1YGWcT-450.webp,57.81,57.81,50,50,31.5,31.5,54.14,54.14,50,50,0,50,Over,32.50,-27,24.2,No,,,,,,
N/A,9/19/2026,Rodney Bullard Jr.,Receiving Yards,59.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_9Rs8mRToFdahUkGG3AX8Lwj8/3.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_9Rs8mRToFdahUkGG3AX8Lwj8/3.webp,57.81,57.81,50,50,34.88,35.33,54.19,53.25,50.44,49.56,0.44,50.44,Over,37.35,-22.15,26.91,No,,,,,,
N/A,9/19/2026,Jordan Faison,Receiving Yards,49.5,goblin,https://static.prizepicks.com/images/players/NCAAFB/Jordan_Faison_NCAAFB_player_eMnPzM93OE0uRt2rvucjwk9w-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Jordan_Faison_NCAAFB_player_eMnPzM93OE0uRt2rvucjwk9w-450.webp,57.81,57.81,50,50,66.91,67.21,53.22,54.05,49.61,50.39,-0.39,49.61,Over,71.96,22.46,66.83,Yes,,,,,,
N/A,9/19/2026,Micah Gilbert,Receiving Yards,49.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/14.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/14.webp,57.81,57.81,50,50,28.22,28.21,53.63,53.63,50,50,0,50,Over,31.39,-18.11,29.74,No,,,,,,
N/A,9/19/2026,Jaden Greathouse,Receiving Yards,49.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/1.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_TX7VcdTHZG5IP34WBDhMnvLy/1.webp,57.81,57.81,50,50,31.13,31.5,53.18,54.25,49.5,50.5,-0.5,49.5,Over,38.53,-10.97,32.3,No,,,,,,
N/A,9/19/2026,Cam Edwards,Rush Yards,49.5,standard,https://static.prizepicks.com/images/players/NCAAFB/Cam_Edwards_NCAAFB_player_TttILtxIbYw2PVynSDOLE5Ae-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Cam_Edwards_NCAAFB_player_TttILtxIbYw2PVynSDOLE5Ae-450.webp,57.81,57.81,50,50,46.84,47.9,54.04,53.34,50.32,49.68,0.32,50.32,Over,47.90,-1.6,47.88,No,,,,,,
N/A,9/19/2026,Chrishon McCray,Receiving Yards,49.5,demon,https://static.prizepicks.com/images/players/NCAAFB/Chrishon_McCray_NCAAFB_player_4iYPchZ1XNdwzJXJUC1YGWcT-450.webp,https://static.prizepicks.com/images/players/NCAAFB/Chrishon_McCray_NCAAFB_player_4iYPchZ1XNdwzJXJUC1YGWcT-450.webp,57.81,57.81,50,50,31.5,31.5,54.14,54.14,50,50,0,50,Over,32.50,-17,32.64,No,,,,,,
N/A,9/19/2026,Rodney Bullard Jr.,Receiving Yards,49.5,demon,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_9Rs8mRToFdahUkGG3AX8Lwj8/3.webp,https://static.prizepicks.com/images/teams/ncaafb/NCAAFB_team_9Rs8mRToFdahUkGG3AX8Lwj8/3.webp,57.81,57.81,50,50,34.88,35.33,54.19,53.25,50.44,49.56,0.44,50.44,Over,37.35,-12.15,35.74,No,,,,,,
N/A,9/19/2026,CJ Carr,Longest Completion,41.5,standard,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,https://static.prizepicks.com/images/players/NCAAFB/CJ_Carr_NCAAFB_player_Ywe0MfcvOIDm3Qemi3SKy0dW-450.webp,57.81,57.81,50,50,41.5,,,,,,,,,,,50,,,,,,,
