Player + Prop,Player + Prop + Line,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,Opportunities,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,Underdog Line,Callout Bet Tag
Jackie YoungPts+Asts,Jackie YoungPts+Asts24.5,WNBA,237846,Jackie Young,G,LVA,Pts+Asts,24.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15066887,27.9,49.96,50.04,-7.77,50.04,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,27.9,,,,No,ATL,36.69,31,51.34115451,48.65884549,50,27.9,2,1.9156,over,27.9,29.82,27.53,0,Push
Jackie YoungPts+Rebs+Asts,Jackie YoungPts+Rebs+Asts24.5,WNBA,237846,Jackie Young,G,LVA,Pts+Rebs+Asts,24.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15066909,31.83,50.62,49.38,,50.62,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,31.83,,,,No,ATL,36.69,31,54.61906602,45.38093398,54.62,31.83,12,-0.0325,under,31.83,31.8,29.99,0,Push
A'ja WilsonPts+Asts,A'ja WilsonPts+Asts24.5,WNBA,237843,A'ja Wilson,C,LVA,Pts+Asts,24.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15066926,30.2,50.45,49.55,,50.45,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,30.2,,,,No,ATL,49.36,32,53.32499754,46.67500246,53.32,30.2,2,1.9156,over,30.2,32.12,29.25,0,Push
Flau'jae JohnsonFantasyScore,Flau'jae JohnsonFantasyScore23.5,WNBA,316729,Flau'jae Johnson,G,SEA,Fantasy Score,23.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15070293,,,,,,Over,,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,26.31,,,,No,IND,26.31,25,60.01,39.99,60.01,26.31,5,-0.0456,under,26.31,26.26,26.19,28.55,Push
Dominique MalongaPts+Rebs+Asts,Dominique MalongaPts+Rebs+Asts22.5,WNBA,253261,Dominique Malonga,C,SEA,Pts+Rebs+Asts,22.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/Dominique_Malonga.png,15067336,24.25,50.61,49.39,-3.94,50.61,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,24.25,,,,No,IND,31,25,50.3424396,49.6575604,50,24.25,14,-0.0825,under,24.25,24.17,23.79,0,Push
Flau'jae JohnsonPts+Rebs+Asts,Flau'jae JohnsonPts+Rebs+Asts20.5,WNBA,316729,Flau'jae Johnson,G,SEA,Pts+Rebs+Asts,20.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15067341,22.5,49.8,50.2,,50.2,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,22.5,,,,No,IND,26.31,25,50.19062037,49.80937963,50,22.5,14,-0.0825,under,22.5,22.42,21.98,0,Push
A'ja WilsonPoints,A'ja WilsonPoints20.5,WNBA,237843,A'ja Wilson,C,LVA,Points,20.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15069179,26.79,48.7,51.3,,51.3,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,26.79,,,,No,ATL,49.36,32,53.20453102,46.79546898,53.2,26.79,4,0.2078,over,26.79,27,25.52,26.5,Best Bet
Chelsea GrayFantasyScore,Chelsea GrayFantasyScore20.5,WNBA,237845,Chelsea Gray,G,LVA,Fantasy Score,20.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15070296,,,,,,Over,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,24.34,,,,No,ATL,24.34,32,63.9,36.1,63.9,24.34,2,1.9156,over,24.34,26.26,24.2,25.55,Push
A'ja WilsonPoints,A'ja WilsonPoints19.5,WNBA,237843,A'ja Wilson,C,LVA,Points,19.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15063478,26.79,48.7,51.3,,51.3,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,26.79,,,,No,ATL,49.36,32,54.06636437,45.93363563,54.07,26.79,4,0.2078,over,26.79,27,25.32,26.5,Ideal Bet
Jackie YoungPoints,Jackie YoungPoints19.5,WNBA,237846,Jackie Young,G,LVA,Points,19.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15063651,20.5,49.42,50.58,,50.58,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,20.5,,,,No,ATL,36.69,31,49.16466156,50.83533844,50,20.5,4,0.2078,over,20.5,20.71,20.34,20.5,Push
Chelsea GrayPts+Rebs+Asts,Chelsea GrayPts+Rebs+Asts19.5,WNBA,237845,Chelsea Gray,G,LVA,Pts+Rebs+Asts,19.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15064335,20.5,48.26,51.74,-5.52,51.74,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,20.5,,,,No,ATL,24.34,32,48.64266156,51.35733844,50,20.5,12,-0.0325,under,20.5,20.47,20.24,0,Push
Jackie YoungPts+Rebs,Jackie YoungPts+Rebs19.5,WNBA,237846,Jackie Young,G,LVA,Pts+Rebs,19.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15066897,25.75,48.96,51.04,,51.04,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,25.75,,,,No,ATL,36.69,31,53.35282954,46.64717046,53.35,25.75,12,-0.0325,under,25.75,25.72,24.18,0,Push
Flau'jae JohnsonPts+Rebs+Asts,Flau'jae JohnsonPts+Rebs+Asts19.5,WNBA,316729,Flau'jae Johnson,G,SEA,Pts+Rebs+Asts,19.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15067209,22.5,49.8,50.2,,50.2,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,22.5,,,,No,IND,26.31,25,51.04590705,48.95409295,50,22.5,14,-0.0825,under,22.5,22.42,21.73,0,Push
Dominique MalongaPts+Rebs+Asts,Dominique MalongaPts+Rebs+Asts19.5,WNBA,253261,Dominique Malonga,C,SEA,Pts+Rebs+Asts,19.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/Dominique_Malonga.png,15067211,24.25,50.61,49.39,-3.94,50.61,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,24.25,,,,No,IND,31,25,52.87211196,47.12788804,52.87,24.25,14,-0.0825,under,24.25,24.17,23.04,0,Push
Dominique MalongaPts+Rebs,Dominique MalongaPts+Rebs19.5,WNBA,253261,Dominique Malonga,C,SEA,Pts+Rebs,19.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/Dominique_Malonga.png,15067216,23.5,50.47,49.53,,50.47,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,23.5,,,,No,IND,31,25,52.18699386,47.81300614,52.19,23.5,14,-0.0825,under,23.5,23.42,22.48,0,Push
Chelsea GrayPts+Rebs+Asts,Chelsea GrayPts+Rebs+Asts18.5,WNBA,237845,Chelsea Gray,G,LVA,Pts+Rebs+Asts,18.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15067326,20.5,48.26,51.74,-5.52,51.74,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,20.5,,,,No,ATL,24.34,32,49.50795667,50.49204333,50,20.5,12,-0.0325,under,20.5,20.47,19.99,0,Push
Jackie YoungPoints,Jackie YoungPoints17.5,WNBA,237846,Jackie Young,G,LVA,Points,17.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15066892,20.5,49.42,50.58,,50.58,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,20.5,,,,No,ATL,36.69,31,50.91803348,49.08196652,50,20.5,4,0.2078,over,20.5,20.71,19.94,20.5,Best Bet
A'ja WilsonFGAttempted,A'ja WilsonFGAttempted17.5,WNBA,237843,A'ja Wilson,C,LVA,FG Attempted,17.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15071075,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,49.36,32,,,,0,2,1.9156,over,0,1.92,9.71,0,Push
Awa FamPts+Rebs+Asts,Awa FamPts+Rebs+Asts17.5,WNBA,320195,Awa Fam,C,SEA,Pts+Rebs+Asts,17.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/AwaFam.webp,15071331,18.75,46.36,53.64,-7.3,53.64,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,18.75,,,,No,IND,22.24,31,47.98955051,52.01044949,52.01,18.75,14,-0.0825,under,18.75,18.67,18.42,0,Push
Awa FamFantasyScore,Awa FamFantasyScore17,WNBA,320195,Awa Fam,C,SEA,Fantasy Score,17,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/AwaFam.webp,15070299,,,,,,Over,,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,22.24,,,,No,IND,22.24,31,67.16,32.84,67.16,22.24,5,-0.0456,under,22.24,22.19,21.24,22.55,Push
Jackie YoungPoints,Jackie YoungPoints15.5,WNBA,237846,Jackie Young,G,LVA,Points,15.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15069174,20.5,49.42,50.58,,50.58,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,20.5,,,,No,ATL,36.69,31,52.76282054,47.23717946,52.76,20.5,4,0.2078,over,20.5,20.71,19.54,20.5,Best Bet
Jackie YoungPoints,Jackie YoungPoints14.5,WNBA,237846,Jackie Young,G,LVA,Points,14.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15063640,20.5,49.42,50.58,,50.58,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,20.5,,,,No,ATL,36.69,31,53.71948054,46.28051946,53.72,20.5,4,0.2078,over,20.5,20.71,19.34,20.5,Best Bet
Dominique MalongaPoints,Dominique MalongaPoints14.5,WNBA,253261,Dominique Malonga,C,SEA,Points,14.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/Dominique_Malonga.png,15064257,15.27,49.04,50.96,,50.96,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,15.27,,,,No,IND,31,25,48.71011902,51.28988098,50,15.27,7,0.1628,over,15.27,15.43,15.19,15.5,Push
Chelsea GrayPts+Asts,Chelsea GrayPts+Asts14.5,WNBA,237845,Chelsea Gray,G,LVA,Pts+Asts,14.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15066894,16.9,49.41,50.59,,50.59,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,16.9,,,,No,ATL,24.34,32,50.42824098,49.57175902,50,16.9,2,1.9156,over,16.9,18.82,16.78,0,Push
Chelsea GrayPts+Rebs+Asts,Chelsea GrayPts+Rebs+Asts14.5,WNBA,237845,Chelsea Gray,G,LVA,Pts+Rebs+Asts,14.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Chelsea_Gray_WNBA_player_GHqO0xzbwyTjQ6fOf5m0CHE4.webp,15066917,20.5,48.26,51.74,-5.52,51.74,Over,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,20.5,,,,No,ATL,24.34,32,53.19748054,46.80251946,53.2,20.5,12,-0.0325,under,20.5,20.47,18.99,0,Push
Flau'jae JohnsonPts+Rebs,Flau'jae JohnsonPts+Rebs14.5,WNBA,316729,Flau'jae Johnson,G,SEA,Pts+Rebs,14.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15067198,19.1,50.28,49.72,,50.28,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,19.1,,,,No,IND,26.31,25,52.8533969,47.1466031,52.85,19.1,14,-0.0825,under,19.1,19.02,17.93,0,Push
Flau'jae JohnsonPts+Asts,Flau'jae JohnsonPts+Asts14.5,WNBA,316729,Flau'jae Johnson,G,SEA,Pts+Asts,14.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15067208,17.9,48.53,51.47,,51.47,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,17.9,,,,No,IND,26.31,25,50.96587423,49.03412577,50,17.9,5,-0.0456,under,17.9,17.85,17.04,0,Push
Awa FamPts+Rebs+Asts,Awa FamPts+Rebs+Asts14.5,WNBA,320195,Awa Fam,C,SEA,Pts+Rebs+Asts,14.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/AwaFam.webp,15067220,18.75,46.36,53.64,-7.3,53.64,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,18.75,,,,No,IND,22.24,31,50.7709473,49.2290527,50,18.75,14,-0.0825,under,18.75,18.67,17.67,0,Push
Awa FamPts+Rebs,Awa FamPts+Rebs14.5,WNBA,320195,Awa Fam,C,SEA,Pts+Rebs,14.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/AwaFam.webp,15067221,15.75,49.44,50.56,-7.25,50.56,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,15.75,,,,No,IND,22.24,31,49.35062241,50.64937759,50,15.75,14,-0.0825,under,15.75,15.67,15.42,0,Push
Natisha HiedemanPts+Asts,Natisha HiedemanPts+Asts14.5,WNBA,317046,Natisha Hiedeman,G,SEA,Pts+Asts,14.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/NatishaHiedman.png,15073727,17.17,51.6,48.4,-4.35,51.6,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,17.17,,,,No,IND,23.4,26,51.66726924,48.33273076,50,17.17,5,-0.0456,under,17.17,17.12,16.49,0,Push
Flau'jae JohnsonPts+Rebs+Asts,Flau'jae JohnsonPts+Rebs+Asts14.5,WNBA,316729,Flau'jae Johnson,G,SEA,Pts+Rebs+Asts,14.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15075497,22.5,49.8,50.2,,50.2,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,22.5,,,,No,IND,26.31,25,55.61953127,44.38046873,55.62,22.5,14,-0.0825,under,22.5,22.42,20.48,0,Push
Flau'jae JohnsonPoints,Flau'jae JohnsonPoints13.5,WNBA,316729,Flau'jae Johnson,G,SEA,Points,13.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15067277,15.23,49.11,50.89,,50.89,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,15.23,,,,No,IND,26.31,25,49.66115718,50.33884282,50,15.23,7,0.1628,over,15.23,15.39,14.97,15.5,Push
Jackie YoungFGAttempted,Jackie YoungFGAttempted13.5,WNBA,237846,Jackie Young,G,LVA,FG Attempted,13.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15071094,,,,,,,,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,,,,,No,ATL,36.69,31,,,,0,2,1.9156,over,0,1.92,7.71,0,Push
Dominique MalongaPoints,Dominique MalongaPoints12.5,WNBA,253261,Dominique Malonga,C,SEA,Points,12.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/Dominique_Malonga.png,15075498,15.27,49.04,50.96,,50.96,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,15.27,,,,No,IND,31,25,50.66040207,49.33959793,50,15.27,7,0.1628,over,15.27,15.43,14.79,15.5,Best Bet
A'ja WilsonRebs+Asts,A'ja WilsonRebs+Asts11.5,WNBA,237843,A'ja Wilson,C,LVA,Rebs+Asts,11.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,15066931,12.5,51.2,48.8,-5.32,51.2,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,12.5,,,,No,ATL,49.36,32,49.85192354,50.14807646,50,12.5,12,-0.0325,under,12.5,12.47,12.24,0,Push
Flau'jae JohnsonPoints,Flau'jae JohnsonPoints11.5,WNBA,316729,Flau'jae Johnson,G,SEA,Points,11.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15067190,15.23,49.11,50.89,,50.89,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,15.23,,,,No,IND,26.31,25,51.67866647,48.32133353,50,15.23,7,0.1628,over,15.23,15.39,14.57,15.5,Best Bet
Dominique MalongaPoints,Dominique MalongaPoints11.5,WNBA,253261,Dominique Malonga,C,SEA,Points,11.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/Dominique_Malonga.png,15067193,15.27,49.04,50.96,,50.96,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,15.27,,,,No,IND,31,25,51.68666801,48.31333199,50,15.27,7,0.1628,over,15.27,15.43,14.59,15.5,Best Bet
Natisha HiedemanPoints,Natisha HiedemanPoints11.5,WNBA,317046,Natisha Hiedeman,G,SEA,Points,11.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/NatishaHiedman.png,15073729,12.75,50.48,49.52,,50.48,Under,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,12.75,,,,No,IND,23.4,26,49.78682233,50.21317767,50,12.75,7,0.1628,over,12.75,12.91,12.48,0,Push
Jackie YoungRebs+Asts,Jackie YoungRebs+Asts10.5,WNBA,237846,Jackie Young,G,LVA,Rebs+Asts,10.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/players/WNBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,15066921,11.13,49.41,50.59,-7.04,50.59,Under,https://www.freeiconspng.com/img/1934,,Yes,-16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,11.13,,,,No,ATL,36.69,31,48.62905447,51.37094553,50,11.13,12,-0.0325,under,11.13,11.1,10.96,0,Push
Dominique MalongaPoints,Dominique MalongaPoints10.5,WNBA,253261,Dominique Malonga,C,SEA,Points,10.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/Dominique_Malonga.png,15069178,15.27,49.04,50.96,,50.96,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,15.27,,,,No,IND,31,25,52.74842864,47.25157136,52.75,15.27,7,0.1628,over,15.27,15.43,14.39,15.5,Best Bet
Flau'jae JohnsonPoints,Flau'jae JohnsonPoints10.5,WNBA,316729,Flau'jae Johnson,G,SEA,Points,10.5,TRUE,9/20/2026,12/30/1899,pre_game,WNBA,goblin,https://static.prizepicks.com/images/manual/FlaujaeJohnson.png,15071856,15.23,49.11,50.89,,50.89,Over,https://www.freeiconspng.com/img/1934,,No,16.4,176.1,Storm @ Aces,2026-09-21T01:00:00Z,Sun 09:00pm,N/A,N/A,"USA, Prime, CNBC",,,9/20/2026,15.23,,,,No,IND,26.31,25,52.74027253,47.25972747,52.74,15.23,7,0.1628,over,15.23,15.39,14.37,15.5,Best Bet
