Date,Start Time,Player Name,Stat Type,Line Score,Odds Type,Headshot URL,Data ID,Over %,Under %,No-Vig Over %,No-Vig Under %,True Point,Average Line,Average Over %,Average Under %,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Projection,Projection vs Line,Edge %,Correlates,Team,Game Short Title,Fav,O/U,Callout Bet Tag,Position
N/A,9/17/2026,Dawson Knox,Receiving Yards,19.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/88.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/88.webp,57.81,57.81,50,50,12.5,12.75,53.9,53.48,50.2,49.8,0.2,50.2,Over,12.75,-6.75,43.05,No,,,,,,
N/A,9/17/2026,Keon Coleman,Receiving Yards,19.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/0.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/0.webp,57.81,57.81,50,50,12.34,11.5,53.91,53.4,50.24,49.76,0.24,50.24,Over,11.5,-8,42.9,No,,,,,,
N/A,9/17/2026,Joshua Palmer,Receiving Yards,19.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/5.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/5.webp,57.81,57.81,50,50,13.5,13.5,53.83,53.83,50,50,0,50,Over,13.5,-6,44.04,No,,,,,,
N/A,9/17/2026,Dalton Kincaid,Receiving Yards in First 2 Receptions,19.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/86.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/86.webp,57.81,57.81,50,50,19.5,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Jahmyr Gibbs,Longest Rush,18.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,57.81,57.81,50,50,18.5,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Joshua Palmer,Receiving Yards,18.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/5.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/5.webp,57.81,57.81,50,50,13.5,13.5,53.83,53.83,50,50,0,50,Over,13.5,-5,45.03,No,,,,,,
N/A,9/17/2026,Khalil Shakir,Receiving Yards in First 2 Receptions,18.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/10.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/10.webp,57.81,57.81,50,50,18.5,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Amon-Ra St. Brown,Receiving Yards in First 2 Receptions,18.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,57.81,57.81,50,50,18.5,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Josh Allen,Pass Completions,18.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,57.81,57.81,50,50,20.79,20.5,55,52.68,51.08,48.92,1.08,51.08,Over,20.57,2.07,68.24,Yes,,,,,,
N/A,9/17/2026,James Cook III,Rush Attempts,18,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/4.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/4.webp,57.81,57.81,50,50,17.7,17.5,55.69,51.78,51.83,48.17,1.83,51.83,Over,17.59,-0.41,40.97,No,,,,,,
N/A,9/17/2026,Josh Allen,Pass Completions,17.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,57.81,57.81,50,50,20.79,20.5,55,52.68,51.08,48.92,1.08,51.08,Over,20.57,3.07,75.93,Yes,,,,,,
N/A,9/17/2026,Jahmyr Gibbs,Rush Attempts,17.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,57.81,57.81,50,50,19.47,19.5,52.33,56.01,48.27,51.73,-1.73,48.27,Over,19.49,1.99,66.12,Yes,,,,,,
N/A,9/17/2026,Dawson Knox,Receiving Yards,17.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/88.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/88.webp,57.81,57.81,50,50,12.5,12.75,53.9,53.48,50.2,49.8,0.2,50.2,Over,12.75,-4.75,45.03,No,,,,,,
N/A,9/17/2026,James Cook III,Rush Attempts,17.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/4.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/4.webp,57.81,57.81,50,50,17.7,17.5,55.69,51.78,51.83,48.17,1.83,51.83,Over,17.59,0.09,50.31,Yes,,,,,,
N/A,9/17/2026,Sam LaPorta,Receiving Yards,16.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/87.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/87.webp,57.81,57.81,50,50,46.5,46.14,54,53.96,50.02,49.98,0.02,50.02,Over,46.14,29.64,77.34,Yes,,,,,,
N/A,9/17/2026,Josh Allen,Rush Attempts,15.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,57.81,57.81,50,50,7,7.15,53.73,53.79,49.98,50.02,-0.02,49.98,Over,7,-8.5,0.24,No,,,,,,
N/A,9/17/2026,Isaac TeSlaa,Receiving Yards,15.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/18.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/18.webp,57.81,57.81,50,50,16.13,15.5,53.86,53.34,50.25,49.75,0.25,50.25,Over,15.5,0,50.63,No,,,,,,
N/A,9/17/2026,James Cook III,Longest Rush,14.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/4.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/4.webp,57.81,57.81,50,50,14.5,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Jahmyr Gibbs,Rush Attempts,14.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,57.81,57.81,50,50,19.47,19.5,52.33,56.01,48.27,51.73,-1.73,48.27,Over,19.49,4.99,87.29,Yes,,,,,,
N/A,9/17/2026,James Cook III,Rush Attempts,14.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/4.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/4.webp,57.81,57.81,50,50,17.7,17.5,55.69,51.78,51.83,48.17,1.83,51.83,Over,17.59,3.09,77.16,Yes,,,,,,
N/A,9/17/2026,James Cook III,Receiving Yards,14.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/4.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/4.webp,57.81,57.81,50,50,16.36,14.9,55.74,54.98,50.36,49.64,0.36,50.36,Over,14.99,0.49,51.85,Yes,,,,,,
N/A,9/17/2026,Josh Allen,Rush Yards,14.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,57.81,57.81,50,50,30.5,30.5,54.39,54.21,50.09,49.91,0.09,50.09,Over,30.52,16.02,62.55,Yes,,,,,,
N/A,9/17/2026,Jahmyr Gibbs,Receiving Yards,14.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,57.81,57.81,50,50,29.5,29.5,53.94,54.3,49.83,50.17,-0.17,49.83,Over,29.45,14.95,64.62,Yes,,,,,,
N/A,9/17/2026,Josh Allen,Longest Rush,14.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,57.81,57.81,50,50,14.5,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Jahmyr Gibbs,Longest Rush,14.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,57.81,57.81,50,50,14.5,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Keon Coleman,Receiving Yards,14.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/0.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/0.webp,57.81,57.81,50,50,12.34,11.5,53.91,53.4,50.24,49.76,0.24,50.24,Over,11.5,-3,47.85,No,,,,,,
N/A,9/17/2026,Amon-Ra St. Brown,Receptions,13.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,57.81,57.81,50,50,7.64,7.5,52.42,55.48,48.56,51.44,-1.44,48.56,Over,7.52,-5.98,2.47,No,,,,,,
N/A,9/17/2026,Jahmyr Gibbs,Rush Attempts,13.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,57.81,57.81,50,50,19.47,19.5,52.33,56.01,48.27,51.73,-1.73,48.27,Over,19.49,5.99,91.81,Yes,,,,,,
N/A,9/17/2026,James Cook III,Rush Attempts,13.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/4.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/4.webp,57.81,57.81,50,50,17.7,17.5,55.69,51.78,51.83,48.17,1.83,51.83,Over,17.59,4.09,84.15,Yes,,,,,,
N/A,9/17/2026,Joshua Palmer,Receiving Yards,13.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/5.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/5.webp,57.81,57.81,50,50,13.5,13.5,53.83,53.83,50,50,0,50,Under,13.5,0,50,No,,,,,,
N/A,9/17/2026,Josh Allen,Longest Rush,12.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,57.81,57.81,50,50,12.5,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Dawson Knox,Receiving Yards,12.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/88.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/88.webp,57.81,57.81,50,50,12.5,12.75,53.9,53.48,50.2,49.8,0.2,50.2,Over,12.75,0.25,50,Yes,,,,,,
N/A,9/17/2026,Jahmyr Gibbs,Receiving Yards in First 2 Receptions,12.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,57.81,57.81,50,50,12.5,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Keon Coleman,Receiving Yards,11.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/0.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/0.webp,57.81,57.81,50,50,12.34,11.5,53.91,53.4,50.24,49.76,0.24,50.24,Over,11.5,0,50.84,No,,,,,,
N/A,9/17/2026,Amon-Ra St. Brown,Rec Targets,10.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,57.81,57.81,50,50,10.5,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Isaac TeSlaa,Receiving Yards,10.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/18.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/18.webp,57.81,57.81,50,50,16.13,15.5,53.86,53.34,50.25,49.75,0.25,50.25,Over,15.5,5,55.6,Yes,,,,,,
N/A,9/17/2026,Josh Allen,Rush Attempts,9.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,57.81,57.81,50,50,7,7.15,53.73,53.79,49.98,50.02,-0.02,49.98,Over,7,-2.5,16.95,No,,,,,,
N/A,9/17/2026,Amon-Ra St. Brown,Receptions,9.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,57.81,57.81,50,50,7.64,7.5,52.42,55.48,48.56,51.44,-1.44,48.56,Over,7.52,-1.98,23.98,No,,,,,,
N/A,9/17/2026,Josh Allen,Longest Rush,9.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,57.81,57.81,50,50,9.5,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Joshua Palmer,Receiving Yards,9.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/5.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/5.webp,57.81,57.81,50,50,13.5,13.5,53.83,53.83,50,50,0,50,Over,13.5,4,53.98,Yes,,,,,,
N/A,9/17/2026,Dawson Knox,Receiving Yards,9.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/88.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/88.webp,57.81,57.81,50,50,12.5,12.75,53.9,53.48,50.2,49.8,0.2,50.2,Over,12.75,3.25,52.99,Yes,,,,,,
N/A,9/17/2026,Keon Coleman,Receiving Yards,9.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/0.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/0.webp,57.81,57.81,50,50,12.34,11.5,53.91,53.4,50.24,49.76,0.24,50.24,Over,11.5,2,52.83,Yes,,,,,,
N/A,9/17/2026,Jahmyr Gibbs,Receptions,8.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,57.81,57.81,50,50,4.36,4.5,46.79,59.69,43.94,56.06,-6.06,43.94,Over,4.46,-4.04,3.41,No,,,,,,
N/A,9/17/2026,Jameson Williams,Receptions,8.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/1.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/1.webp,57.81,57.81,50,50,4.1,3.86,56.45,49.78,53.21,46.79,3.21,53.21,Over,3.86,-4.64,2.45,No,,,,,,
N/A,9/17/2026,Sam LaPorta,Receptions,8.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/87.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/87.webp,57.81,57.81,50,50,4.51,4.5,49.42,56.83,46.51,53.49,-3.49,46.51,Over,4.5,-4,4.07,No,,,,,,
N/A,9/17/2026,DJ Moore,Receptions,8.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/2.webp,57.81,57.81,50,50,4.52,4.5,52.69,55.01,48.91,51.09,-1.09,48.91,Over,4.5,-4,4.12,No,,,,,,
N/A,9/17/2026,Khalil Shakir,Receptions,8.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/10.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/10.webp,57.81,57.81,50,50,4.22,4.5,47.53,59,44.61,55.39,-5.39,44.61,Over,4.5,-4,2.87,No,,,,,,
N/A,9/17/2026,Amon-Ra St. Brown,Receptions,8.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,57.81,57.81,50,50,7.64,7.5,52.42,55.48,48.56,51.44,-1.44,48.56,Over,7.52,-0.98,35.73,No,,,,,,
N/A,9/17/2026,Joshua Palmer,Receiving Yards,8.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/5.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/5.webp,57.81,57.81,50,50,13.5,13.5,53.83,53.83,50,50,0,50,Over,13.5,5,54.97,Yes,,,,,,
N/A,9/17/2026,Dalton Kincaid,Receptions,7.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/86.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/86.webp,57.81,57.81,50,50,3.98,3.5,61.19,45.15,57.54,42.46,7.54,57.54,Over,3.63,-3.87,5,No,,,,,,
N/A,9/17/2026,Amon-Ra St. Brown,Receptions,7.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,57.81,57.81,50,50,7.64,7.5,52.42,55.48,48.56,51.44,-1.44,51.44,Under,7.52,0.02,50.42,No,,,,,,
N/A,9/17/2026,Dawson Knox,Receiving Yards,7.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/88.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/88.webp,57.81,57.81,50,50,12.5,12.75,53.9,53.48,50.2,49.8,0.2,50.2,Over,12.75,5.25,54.97,Yes,,,,,,
N/A,9/17/2026,Josh Allen,Rush Attempts,7.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,57.81,57.81,50,50,7,7.15,53.73,53.79,49.98,50.02,-0.02,49.98,Over,7,-0.5,40.13,No,,,,,,
N/A,9/17/2026,Josh Allen,Rush Attempts,7,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,57.81,57.81,50,50,7,7.15,53.73,53.79,49.98,50.02,-0.02,50.02,Under,7,0,59.87,No,,,,,,
N/A,9/17/2026,DJ Moore,Rec Targets,7,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/2.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/2.webp,57.81,57.81,50,50,7,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Amon-Ra St. Brown,Receptions,6.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,57.81,57.81,50,50,7.64,7.5,52.42,55.48,48.56,51.44,-1.44,48.56,Over,7.52,1.02,64.07,Yes,,,,,,
N/A,9/17/2026,Josh Allen,Rush Attempts,6.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/17.webp,57.81,57.81,50,50,7,7.15,53.73,53.79,49.98,50.02,-0.02,49.98,Over,7,0.5,55.03,Yes,,,,,,
N/A,9/17/2026,Jameson Williams,Rec Targets,6.5,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/1.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/1.webp,57.81,57.81,50,50,6.5,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Keon Coleman,Receiving Yards,6.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/0.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/0.webp,57.81,57.81,50,50,12.34,11.5,53.91,53.4,50.24,49.76,0.24,50.24,Over,11.5,5,55.8,Yes,,,,,,
N/A,9/17/2026,Sam LaPorta,Rec Targets,6,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/87.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/87.webp,57.81,57.81,50,50,6,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Khalil Shakir,Rec Targets,6,standard,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/10.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/10.webp,57.81,57.81,50,50,6,,,,,,,,,,,50,,,,,,,
N/A,9/17/2026,Jahmyr Gibbs,Receptions,5.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/0.webp,57.81,57.81,50,50,4.36,4.5,46.79,59.69,43.94,56.06,-6.06,43.94,Over,4.46,-1.04,27.34,No,,,,,,
N/A,9/17/2026,Sam LaPorta,Receptions,5.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/87.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/87.webp,57.81,57.81,50,50,4.51,4.5,49.42,56.83,46.51,53.49,-3.49,46.51,Over,4.5,-1,29.88,No,,,,,,
N/A,9/17/2026,James Cook III,Receptions,5.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/4.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_6ye4sBFoHX4bxxh8W3prFKnt/4.webp,57.81,57.81,50,50,2.36,2.5,46.13,61.61,42.8,57.2,-7.2,42.8,Over,2.48,-3.02,3.33,No,,,,,,
N/A,9/17/2026,Amon-Ra St. Brown,Receptions,5.5,goblin,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/14.webp,57.81,57.81,50,50,7.64,7.5,52.42,55.48,48.56,51.44,-1.44,48.56,Over,7.52,2.02,77.35,Yes,,,,,,
N/A,9/17/2026,Jameson Williams,Receptions,5.5,demon,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/1.webp,https://static.prizepicks.com/images/teams/nfl/NFL_team_yfro8ooEKVvXuAA1ebsXJTq0/1.webp,57.81,57.81,50,50,4.1,3.86,56.45,49.78,53.21,46.79,3.21,53.21,Over,3.86,-1.64,23.07,No,,,,,,
