Source,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Implied Probability,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,MIN Avg,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,Underdog Line,Callout Bet Tag,NBA Fantasy Score
PrizePicks,NBA,216219,Mikal Bridges,GF,NYK,Rebounds,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,12580633,3.50,44,56,-3.18,56,Over,https://dkn.gs/sports/images/nba/players/50/33313.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-127,8/25/1899,6/13/2026,3.08,,,,Yes,SAS,21.9,38,27.45550467,,27.45550467,0,,0,,4.402439024,4.402439024,3.846219512,3.5,Push,22.97293
PrizePicks,NBA,183158,OG Anunoby,FG,NYK,3-PT Made,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,12580637,2.50,48.75,51.25,-5.8,51.25,Over,https://dkn.gs/sports/images/nba/players/50/33382.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-105,9/16/1899,6/13/2026,2.4375,,,,No,SAS,31.7,38,10.88219811,,10.88219811,0,,0,,2.63253012,2.63253012,2.55064006,2.5,Push,32.33746
PrizePicks,NBA,183158,OG Anunoby,FG,NYK,Rebounds,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,12580651,5.50,44.84,55.16,-3.17,55.16,Over,https://dkn.gs/sports/images/nba/players/50/33382.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-123,8/29/1899,6/13/2026,4.9324,,,,No,SAS,31.7,38,64.24819976,,64.24819976,0,,0,,5.951807229,5.951807229,5.584003614,5.5,Ideal Bet,32.33746
PrizePicks,NBA,217804,Stephon Castle,G,SAS,Rebounds,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,12580662,4.71,52.78,47.22,-7.22,52.78,Over,https://dkn.gs/sports/images/nba/players/50/800351.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-112,-107.00,6/13/2026,4.9719,,,,Yes,NYK,31.992,35,50.7239084,,50.7239084,4.083333333,26,0,,6.183333333,6.183333333,5.512141667,4.5,Great Bet,32.64496
PrizePicks,NBA,226913,De'Aaron Fox,G,SAS,Assists,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,12580826,6.26,46.92,53.08,-6.92,53.08,Over,https://dkn.gs/sports/images/nba/players/50/33343.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-113,9/12/1899,6/13/2026,5.8744,,,,Yes,NYK,34.86,31,74.82398177,,74.82398177,5.425,14,0,,6.2,6.2,6.1336,6.5,Ideal Bet,32.08286
PrizePicks,NBA,226913,De'Aaron Fox,G,SAS,Rebounds,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,12580846,3.50,45.15,54.85,-2.6,54.85,Over,https://dkn.gs/sports/images/nba/players/50/33343.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-121,8/31/1899,6/13/2026,3.1605,,,,Yes,NYK,34.86,31,27.45550467,,27.45550467,3.616666667,26,0,,3.8,3.8,3.565125,3.5,Push,32.08286
PrizePicks,NBA,56347,Devin Vassell,GF,SAS,Assists,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,12580857,2.50,44.46,55.54,-3.64,55.54,Over,https://dkn.gs/sports/images/nba/players/50/527223.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-125,8/27/1899,6/13/2026,2.223,,,,Yes,NYK,24.2,35,10.88219811,,10.88219811,3.572916667,28,0,,2.868852459,2.868852459,2.61517623,2.5,Push,26.57804
PrizePicks,NBA,56347,Devin Vassell,GF,SAS,Rebounds,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,12580874,4.68,53.28,46.72,-6.72,53.28,Over,https://dkn.gs/sports/images/nba/players/50/527223.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-114,9/11/1899,6/13/2026,4.987,,,,Yes,NYK,24.2,35,50.16872406,,50.16872406,4.375,29,0,,4.590163934,4.590163934,4.711831967,4.5,Great Bet,26.57804
PrizePicks,NBA,56347,Devin Vassell,GF,SAS,Two Pointers Attempted,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,12580879,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,NYK,24.2,35,,,,0,,0,,0,0,,0,Push,26.57804
PrizePicks,NBA,271607,Dylan Harper,G,SAS,Assists,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/manual/DylanHarper.png,12580884,3.50,41.84,58.16,-3.38,58.16,Over,https://dkn.gs/sports/images/nba/players/50/905517.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-139,-139.00,6/13/2026,2.9288,,,,No,NYK,28.03,32,27.45550467,,27.45550467,3.266666667,28,0,,5.522123894,5.522123894,4.368261947,3.5,Push,29.84815
PrizePicks,NBA,271607,Dylan Harper,G,SAS,Rebounds,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/manual/DylanHarper.png,12580896,5.50,53.27,46.73,-3.25,53.27,Over,https://dkn.gs/sports/images/nba/players/50/905517.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-114,9/7/1899,6/13/2026,5.8597,,,,No,NYK,28.03,32,64.24819976,,64.24819976,4,29,0,,4.814159292,4.814159292,5.247004646,5.5,Ideal Bet,29.84815
PrizePicks,NBA,271607,Dylan Harper,G,SAS,Two Pointers Made,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/manual/DylanHarper.png,12580905,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,No,NYK,28.03,32,,,,0,,0,,0,0,,0,Push,29.84815
PrizePicks,NBA,125266,Julian Champagnie,F,SAS,3-PT Made,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,12580931,2.50,41.06,58.94,-3.32,58.94,Over,https://dkn.gs/sports/images/nba/players/50/650222.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-144,8/8/1899,6/13/2026,2.053,,,,Yes,NYK,19.45,30,10.88219811,,10.88219811,1.8125,12,0,,2.608695652,2.608695652,2.442597826,2.5,Push,20.12428
PrizePicks,NBA,55140,Keldon Johnson,FG,SAS,Pts+Asts,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,12580987,7.50,48.51,51.49,-3.06,51.49,Over,https://dkn.gs/sports/images/nba/players/50/33369.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-106,9/15/1899,6/13/2026,7.2765,,,,No,NYK,12.75,15,86.79381437,,86.79381437,8.15625,21,0,,9.399141631,9.399141631,8.393695815,0,Push,11.65605
PrizePicks,NBA,55140,Keldon Johnson,FG,SAS,Rebounds,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,12580996,2.50,56,44,-3.18,56,Over,https://dkn.gs/sports/images/nba/players/50/33369.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-127,8/25/1899,6/13/2026,2.8,,,,No,NYK,12.75,15,10.88219811,,10.88219811,2.375,18,0,,3.47639485,3.47639485,3.063197425,2.5,Push,11.65605
PrizePicks,NBA,231331,Landry Shamet,G,NYK,3-PT Attempted,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/Landry_Shamet_NBA_player_yi6BrLcJInF7ubm9padUOJ2s.webp,12581003,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,SAS,12.77,20,,,,0,,0,,0,0,,0,Push,10.94156
PrizePicks,NBA,216219,Mikal Bridges,GF,NYK,FG Made,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,12581021,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,SAS,21.9,38,,,,0,,0,,0,0,,0,Push,22.97293
PrizePicks,NBA,55371,Mitchell Robinson,CF,NYK,Points,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Mitchell_Robinson_NBA_player_Vlje4U1sWQAEhuYQgdbVebrG.webp,12581040,3.05,50.46,49.54,-7.87,50.46,Over,https://dkn.gs/sports/images/nba/players/50/33242.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-102,10/7/1899,6/13/2026,3.0781,,,,No,SAS,12.25,14,19.32071648,,19.32071648,0,,0,,4.071428571,4.071428571,3.567739286,3.5,Push,12.32153
PrizePicks,NBA,183158,OG Anunoby,FG,NYK,Free Throws Attempted,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,12581061,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,No,SAS,31.7,38,,,,0,,0,,0,0,,0,Push,32.33746
PrizePicks,NBA,217804,Stephon Castle,G,SAS,3-PT Attempted,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,12581068,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,NYK,31.992,35,,,,0,,0,,0,0,,0,Push,32.64496
PrizePicks,NBA,217804,Stephon Castle,G,SAS,Free Throws Made,4.5,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,12581078,,,,,,,https://dkn.gs/sports/images/nba/players/50/800351.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-109,,6/13/2026,0,,,,Yes,NYK,31.992,35,,,,0,,0,,0,0,,0,Push,32.64496
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Assists,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12581098,3.50,44.03,55.97,-4.03,55.97,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-127,8/25/1899,6/13/2026,3.0821,,,,Yes,NYK,58.73,39,27.45550467,,27.45550467,2.6,30,0,,4.140410959,4.140410959,3.715730479,3.5,Push,60.59067
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Points - 1st 3 Minutes,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12581113,,,,,,,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-127,,6/13/2026,0,,,,Yes,NYK,58.73,39,,,,0,,0,,0,0,,0,Push,60.59067
PrizePicks,NBA,216220,Karl-Anthony Towns,CF,NYK,Two Pointers Made,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,12581301,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,SAS,35.81,35,,,,0,,0,,0,0,,0,Push,39.30453
PrizePicks,NBA,56347,Devin Vassell,GF,SAS,Rebs+Asts,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,12581366,7.50,48.32,51.68,-3.88,51.68,Over,https://dkn.gs/sports/images/nba/players/50/527223.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-107,9/14/1899,6/13/2026,7.248,,,,Yes,NYK,24.2,35,86.79381437,,86.79381437,7.947916667,29,0,,7.459016393,7.459016393,7.416508197,0,Push,26.57804
PrizePicks,NBA,183158,OG Anunoby,FG,NYK,Rebs+Asts,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,12581448,6.50,52.9,47.1,-3.62,52.9,Over,https://dkn.gs/sports/images/nba/players/50/33382.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-112,9/9/1899,6/13/2026,6.877,,,,No,SAS,31.7,38,77.63281832,,77.63281832,0,,0,,8.469879518,8.469879518,7.579189759,0,Push,32.33746
PrizePicks,NBA,217804,Stephon Castle,G,SAS,Assists,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,12581451,6.50,47.74,52.26,-3.3,52.26,Over,https://dkn.gs/sports/images/nba/players/50/800351.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-109,9/12/1899,6/13/2026,6.2062,,,,Yes,NYK,31.992,35,77.63281832,,77.63281832,6.125,14,0,,8.633333333,8.633333333,7.493216667,6.5,Ideal Bet,32.64496
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,3-PT Made,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12581464,1.97,50.3,49.7,-15.21,50.3,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-101,10/11/1899,6/13/2026,1.9818,,,,Yes,NYK,58.73,39,4.998690921,,4.998690921,1.1375,7,0,,2.537671233,2.537671233,2.256785616,1.5,Push,60.59067
PrizePicks,NBA,55371,Mitchell Robinson,CF,NYK,Rebounds,4.5,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/Mitchell_Robinson_NBA_player_Vlje4U1sWQAEhuYQgdbVebrG.webp,12581701,4.50,50.09,49.91,-3.58,50.09,Over,https://dkn.gs/sports/images/nba/players/50/33242.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-100,9/21/1899,6/13/2026,4.5081,,,,No,SAS,12.25,14,50.09,49.91,50.09,0,,0,,6.285714286,6.285714286,5.394882143,4.5,Good Bet,12.32153
PrizePicks,NBA,173819,Victor Wembanyama,FC,SAS,Blks+Stls,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,12581705,4.50,52.2,47.8,-4.32,52.2,Over,https://dkn.gs/sports/images/nba/players/50/713754.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-109,9/12/1899,6/13/2026,4.698,,,,Yes,NYK,58.73,39,52.2,47.8,52.2,2.35625,23,0,,5.476027397,5.476027397,5.037513699,4.5,Good Bet,60.59067
PrizePicks,NBA,56347,Devin Vassell,GF,SAS,FG Made,4.5,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,12583073,,,,,,,,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-119,9/2/1899,6/13/2026,0,,,,Yes,NYK,24.2,35,,,,0,,0,,0,0,,0,Push,26.57804
PrizePicks,NBA,320761,Devin Vassell + Jalen Brunson,GF,SAS/NYK,3-PT Made (Combo),4.5,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/CMBO_group_4EfX0ltBOssHzXk86X8GO1Gm.webp,12583201,,,,,,,,,,,,,,,,,,,,,0,,,,Yes,Multiple,24.2 + 41.33499999999998,74,,,,0,,0,,0,0,,0,Push,68.97488
PrizePicks,NBA,323258,Victor Wembanyama + OG Anunoby,FC,SAS/NYK,3-PT Made (Combo),4.5,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/CMBO_group_KQ8GrS5x9r4TBUnykH0Zn73l.webp,12583202,,,,,,,,,,,,,,,,,,,,,0,,,,No,Multiple,58.73000000000002 + 31.70000000000001,77,,,,0,,0,,0,0,,0,Push,92.92813
PrizePicks,NBA,320746,Victor Wembanyama + Jalen Brunson,FC,SAS/NYK,3-PT Made (Combo),4.5,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/CMBO_group_wmzPQjjnqB97cgUBKPqpcPFY.webp,12583203,,,,,,,,,,,,,,,,,,,,,0,,,,Yes,Multiple,58.73000000000002 + 41.33499999999998,78,,,,0,,0,,0,0,,0,Push,102.98751
PrizePicks,NBA,320760,Julian Champagnie + Jalen Brunson,F,SAS/NYK,3-PT Made (Combo),4.5,N/A,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/CMBO_group_rjPLJNvyZaomDvRg9aZqQHfS.webp,12583206,,,,,,,,,,,,,,,,,,,,,0,,,,Yes,Multiple,19.45 + 41.33499999999998,69,,,,0,,0,,0,0,,0,Push,62.52112
PrizePicks,NBA,55140,Keldon Johnson,FG,SAS,Rebs+Asts,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,12583333,3.50,52,48,-3.56,52,Over,https://dkn.gs/sports/images/nba/players/50/33369.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-108,9/13/1899,6/13/2026,3.64,,,,No,NYK,12.75,15,27.45550467,,27.45550467,3.625,21,0,,4.377682403,4.377682403,3.973841202,0,Push,11.65605
PrizePicks,NBA,55371,Mitchell Robinson,CF,NYK,Rebs+Asts,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/players/NBA/Mitchell_Robinson_NBA_player_Vlje4U1sWQAEhuYQgdbVebrG.webp,12583337,4.78,52.59,47.41,-7.41,52.59,Over,https://dkn.gs/sports/images/nba/players/50/33242.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-111,9/17/1899,6/13/2026,5.0276,,,,No,SAS,12.25,14,52.00946376,,52.00946376,0,,0,,6.928571429,6.928571429,5.916185714,0,Push,12.32153
PrizePicks,NBA,299645,Jose Alvarado,G,NYK,Assists,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,demon,https://static.prizepicks.com/images/manual/Jose Alvarado.png,12584596,1.50,55,45,-2.45,55,Over,https://dkn.gs/sports/images/nba/players/50/591175.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-122,8/30/1899,6/13/2026,1.65,,,,No,SAS,11.05,18,1.857593622,,1.857593622,0,,0,,4.047337278,4.047337278,2.811168639,0,Push,9.67222
PrizePicks,NBA,299645,Jose Alvarado,G,NYK,Pts+Asts,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/manual/Jose Alvarado.png,12584753,6.11,51.06,48.94,-7.58,51.06,Over,https://dkn.gs/sports/images/nba/players/50/591175.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-104,9/23/1899,6/13/2026,6.2395,,,,No,SAS,11.05,18,72.93974406,,72.93974406,0,,0,,11.07692308,11.07692308,8.625836538,0,Push,9.67222
PrizePicks,NBA,299645,Jose Alvarado,G,NYK,Pts+Rebs,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/manual/Jose Alvarado.png,12585018,6.13,49.61,50.39,-6.13,50.39,Over,https://dkn.gs/sports/images/nba/players/50/591175.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-102,9/25/1899,6/13/2026,6.0822,,,,No,SAS,11.05,18,73.19674949,,73.19674949,0,,0,,9.159763314,9.159763314,7.632931657,0,Push,9.67222
PrizePicks,NBA,299645,Jose Alvarado,G,NYK,Pts+Rebs+Asts,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,goblin,https://static.prizepicks.com/images/manual/Jose Alvarado.png,12585019,8.04,49.53,50.47,-6.05,50.47,Over,https://dkn.gs/sports/images/nba/players/50/591175.png,6/13/2026 21:30:00,No,5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-102,9/25/1899,6/13/2026,7.9644,,,,No,SAS,11.05,18,90.26349045,,90.26349045,0,,0,,13.20710059,13.20710059,10.6046503,0,Push,9.67222
PrizePicks,NBA,272423,Luke Kornet,CF,SAS,Pts+Rebs+Asts,4.5,TRUE,N/A,6/13/2026,1:06:36 PM,pre_game,NBA,standard,https://static.prizepicks.com/images/players/NBA/Luke_Kornet_NBA_player_NgI81WY3mArg0gBbrlpVIVL7.webp,12586105,4.50,48.01,51.99,-5.09,51.99,Under,https://dkn.gs/sports/images/nba/players/50/32971.png,6/13/2026 21:30:00,Yes,-5.1,216.4,Knicks @ Spurs,2026-06-14T00:30:00Z,Sat 08:30pm,N/A,N/A,ABC,-108,-108.00,6/13/2026,4.3209,6/13/2026,Day-To-Day,"Jun 12: Kornet (illness) is questionable for Saturday's Game 5 of the NBA Finals against the Knicks, Raul Dominguez Jr. of the Associated Press reports.",No,NYK,7.374,13,48.01,51.99,51.99,9.695833333,11,0,,8.976190476,8.976190476,6.693320238,0,Good Bet,6.27066
